timestamp,DM1_VIB,SH2_VIB,OV5_VIB,CT2_VIB,PK3_VIB
2026-06-17 04:00,0.81,1.19,0.95,0.87,1.11
2026-06-17 05:00,0.87,1.12,0.93,0.85,1.12
2026-06-17 06:00,1.0,1.17,0.99,0.9,1.12
2026-06-17 07:00,1.01,1.09,0.99,0.82,1.21
2026-06-17 08:00,1.04,1.24,1.01,0.82,1.23
2026-06-17 09:00,1.04,1.29,1.08,0.84,1.4
2026-06-17 10:00,1.05,1.18,1.1,0.82,1.29
2026-06-17 11:00,1.08,1.14,0.99,0.89,1.28
2026-06-17 12:00,0.94,1.12,0.97,0.87,1.11
2026-06-17 13:00,0.83,1.12,1.02,0.86,1.19
2026-06-17 14:00,0.93,1.02,1.05,0.87,1.06
2026-06-17 15:00,0.96,1.13,1.18,0.8,1.05
2026-06-17 16:00,1.0,1.17,1.11,0.8,1.02
2026-06-17 17:00,0.94,1.18,1.09,0.81,1.04
2026-06-17 18:00,0.93,1.15,1.02,0.83,1.01
2026-06-17 19:00,0.97,1.15,0.99,0.78,0.96
2026-06-17 20:00,0.91,1.12,0.99,0.81,1.0
2026-06-17 21:00,1.13,1.3,1.04,0.84,0.97
2026-06-17 22:00,0.99,1.26,1.05,0.93,0.83
2026-06-17 23:00,0.96,1.16,1.0,0.82,0.76
2026-06-18 00:00,0.82,1.13,1.0,0.75,0.91
2026-06-18 01:00,0.81,1.16,0.91,0.85,1.01
2026-06-18 02:00,0.91,1.19,0.88,0.78,1.0
2026-06-18 03:00,0.87,1.15,0.98,0.93,1.12
2026-06-18 04:00,0.95,1.1,1.09,0.96,1.23
2026-06-18 05:00,0.93,1.16,1.1,0.81,1.2
2026-06-18 06:00,0.94,1.13,1.08,0.83,1.17
2026-06-18 07:00,0.95,1.14,0.93,0.79,1.24
2026-06-18 08:00,0.9,1.16,1.03,0.77,1.17
2026-06-18 09:00,0.98,1.16,1.0,0.77,1.18
2026-06-18 10:00,0.97,1.11,1.08,0.9,1.13
2026-06-18 11:00,0.93,1.17,0.99,0.88,1.13
2026-06-18 12:00,0.98,1.09,1.01,0.95,1.11
2026-06-18 13:00,0.99,1.09,0.98,0.9,1.11
2026-06-18 14:00,0.91,1.08,0.96,0.8,1.19
2026-06-18 15:00,1.0,1.18,0.92,0.85,1.14
2026-06-18 16:00,1.03,1.24,0.89,0.89,1.14
2026-06-18 17:00,1.07,1.19,0.87,0.81,1.08
2026-06-18 18:00,1.13,1.13,0.93,0.98,1.12
2026-06-18 19:00,0.98,1.07,0.96,0.97,1.04
2026-06-18 20:00,0.95,1.14,0.96,0.91,1.08
2026-06-18 21:00,0.91,1.09,0.99,1.01,1.14
2026-06-18 22:00,0.99,1.04,1.07,0.95,1.17
2026-06-18 23:00,0.84,0.98,1.06,0.96,1.14
2026-06-19 00:00,0.88,1.03,1.03,0.91,1.17
2026-06-19 01:00,0.95,0.99,0.99,0.87,1.1
2026-06-19 02:00,0.94,1.06,0.99,0.76,1.14
2026-06-19 03:00,0.93,1.03,1.0,0.83,1.2
2026-06-19 04:00,0.96,1.12,0.98,0.86,1.22
2026-06-19 05:00,1.01,1.16,1.03,0.92,1.11
2026-06-19 06:00,1.09,1.26,1.01,0.87,1.08
2026-06-19 07:00,1.07,1.11,0.98,0.89,1.1
2026-06-19 08:00,1.05,1.19,1.01,0.98,1.17
2026-06-19 09:00,1.02,1.24,0.97,1.01,1.14
2026-06-19 10:00,0.93,1.25,1.0,1.02,1.16
2026-06-19 11:00,1.02,1.24,0.91,1.05,1.06
2026-06-19 12:00,0.92,1.06,1.0,0.89,1.06
2026-06-19 13:00,0.95,1.19,0.92,0.9,1.11
2026-06-19 14:00,0.9,1.15,0.88,0.83,1.16
2026-06-19 15:00,0.87,1.15,0.94,0.88,1.23
2026-06-19 16:00,0.89,1.17,0.92,0.84,1.29
2026-06-19 17:00,0.95,1.14,0.77,0.8,1.17
2026-06-19 18:00,0.85,1.08,0.88,0.88,1.09
2026-06-19 19:00,0.89,1.06,0.91,0.87,0.98
2026-06-19 20:00,0.87,1.22,0.9,0.79,1.06
2026-06-19 21:00,0.8,1.22,0.97,0.89,1.15
2026-06-19 22:00,0.77,1.3,1.01,0.9,1.05
2026-06-19 23:00,0.93,1.23,0.95,0.86,1.17
2026-06-20 00:00,1.05,1.27,0.99,1.09,1.12
2026-06-20 01:00,1.07,1.26,1.0,1.0,1.05
2026-06-20 02:00,1.07,1.23,1.0,1.0,1.03
2026-06-20 03:00,1.1,1.22,0.92,0.96,1.1
2026-06-20 04:00,1.06,1.31,0.96,0.95,1.21
2026-06-20 05:00,1.04,1.29,1.01,0.94,1.19
2026-06-20 06:00,1.06,1.21,1.0,0.88,1.12
2026-06-20 07:00,0.95,1.12,1.06,0.99,1.14
2026-06-20 08:00,0.78,1.22,0.9,0.93,1.17
2026-06-20 09:00,0.81,1.16,0.96,0.85,1.19
2026-06-20 10:00,0.81,1.28,1.01,0.89,1.02
2026-06-20 11:00,1.0,1.42,1.09,0.82,1.13
2026-06-20 12:00,0.91,1.29,1.03,0.99,1.18
2026-06-20 13:00,0.92,1.22,1.1,0.85,1.24
2026-06-20 14:00,0.83,1.27,0.97,0.98,1.14
2026-06-20 15:00,0.9,1.14,1.08,0.95,1.16
2026-06-20 16:00,0.84,1.08,1.02,1.02,1.15
2026-06-20 17:00,0.82,1.21,1.0,0.95,1.16
2026-06-20 18:00,0.84,1.18,1.07,0.97,1.02
2026-06-20 19:00,0.88,1.12,1.08,0.9,1.1
2026-06-20 20:00,0.99,1.05,1.09,0.9,1.04
2026-06-20 21:00,1.01,1.16,1.02,0.78,1.11
2026-06-20 22:00,1.02,1.14,0.94,0.73,1.08
2026-06-20 23:00,1.04,1.15,0.9,0.85,1.12
2026-06-21 00:00,1.19,1.06,0.87,0.94,1.13
2026-06-21 01:00,1.19,1.19,0.92,0.96,1.04
2026-06-21 02:00,1.16,1.2,0.93,0.97,1.04
2026-06-21 03:00,1.05,1.18,0.99,1.07,1.15
2026-06-21 04:00,1.0,1.14,1.06,1.11,1.03
2026-06-21 05:00,0.96,1.17,0.94,1.07,1.0
2026-06-21 06:00,0.92,1.32,0.92,1.0,1.08
2026-06-21 07:00,1.03,1.27,0.86,0.96,1.11
2026-06-21 08:00,0.95,1.26,0.87,0.92,1.11
2026-06-21 09:00,0.99,1.21,0.97,0.83,1.07
2026-06-21 10:00,1.02,1.26,0.91,0.85,1.12
2026-06-21 11:00,1.01,1.2,0.92,0.8,1.12
2026-06-21 12:00,1.08,1.23,0.89,0.87,1.06
2026-06-21 13:00,1.22,1.21,0.96,0.97,1.13
2026-06-21 14:00,1.15,1.08,0.93,1.04,1.13
2026-06-21 15:00,1.05,1.16,0.96,1.06,1.16
2026-06-21 16:00,0.96,1.16,0.97,1.02,1.07
2026-06-21 17:00,0.85,1.12,0.95,1.04,1.01
2026-06-21 18:00,0.92,1.05,0.98,0.95,1.04
2026-06-21 19:00,0.95,1.14,1.0,0.88,1.08
2026-06-21 20:00,1.0,1.08,1.02,0.75,1.08
2026-06-21 21:00,1.02,1.15,1.12,0.8,1.01
2026-06-21 22:00,0.99,1.1,1.06,0.75,1.12
2026-06-21 23:00,0.9,1.05,0.97,0.82,1.08
2026-06-22 00:00,1.05,1.07,0.95,0.9,1.08
2026-06-22 01:00,1.1,1.16,1.0,0.9,1.1
2026-06-22 02:00,1.25,1.16,1.02,0.9,1.16
2026-06-22 03:00,1.18,1.0,0.9,0.83,1.06
2026-06-22 04:00,1.07,1.05,0.95,0.9,1.07
2026-06-22 05:00,1.05,1.03,1.02,0.95,1.14
2026-06-22 06:00,1.03,1.07,1.01,0.95,1.19
2026-06-22 07:00,1.0,1.0,0.96,0.88,1.16
2026-06-22 08:00,1.1,0.97,0.98,0.84,1.17
2026-06-22 09:00,0.94,1.12,0.94,0.85,1.19
2026-06-22 10:00,0.99,1.11,0.96,0.83,1.18
2026-06-22 11:00,1.03,1.32,0.92,0.83,1.22
2026-06-22 12:00,1.02,1.21,0.95,0.87,1.11
2026-06-22 13:00,1.17,1.26,0.91,0.94,1.17
2026-06-22 14:00,1.23,1.17,0.84,0.96,1.22
2026-06-22 15:00,1.17,1.15,0.88,0.84,1.26
2026-06-22 16:00,1.11,1.16,0.92,0.95,1.36
2026-06-22 17:00,1.14,1.18,1.01,0.96,1.27
2026-06-22 18:00,1.04,1.27,0.97,1.07,1.29
2026-06-22 19:00,1.16,1.09,0.97,1.11,1.28
2026-06-22 20:00,1.09,1.13,0.96,0.98,1.19
2026-06-22 21:00,1.01,1.13,0.91,0.87,1.32
2026-06-22 22:00,0.98,1.11,0.9,0.91,1.19
2026-06-22 23:00,1.05,1.08,0.97,0.74,1.17
2026-06-23 00:00,1.08,1.1,1.1,0.8,1.12
2026-06-23 01:00,1.09,1.04,1.1,0.84,1.14
2026-06-23 02:00,1.15,0.92,1.16,0.83,1.12
2026-06-23 03:00,1.07,1.0,1.07,0.83,1.12
2026-06-23 04:00,1.04,1.11,1.1,0.84,1.06
2026-06-23 05:00,0.93,1.15,1.05,0.84,1.06
2026-06-23 06:00,0.95,1.2,1.09,0.9,1.09
2026-06-23 07:00,0.88,1.23,1.05,0.87,1.1
2026-06-23 08:00,0.9,1.13,0.94,0.92,1.23
2026-06-23 09:00,0.94,1.25,0.96,0.87,1.16
2026-06-23 10:00,1.01,1.17,0.96,0.92,1.16
2026-06-23 11:00,0.94,1.14,1.03,0.86,1.25
2026-06-23 12:00,0.94,1.17,1.03,0.97,1.26
2026-06-23 13:00,0.94,1.15,1.02,0.99,1.26
2026-06-23 14:00,0.99,1.15,1.05,0.91,1.25
2026-06-23 15:00,1.04,1.05,0.88,0.86,1.28
2026-06-23 16:00,0.96,1.06,0.9,0.9,1.12
2026-06-23 17:00,0.98,1.04,0.84,0.92,1.18
2026-06-23 18:00,1.09,1.08,0.92,0.91,1.18
2026-06-23 19:00,1.16,1.11,0.85,0.97,1.15
2026-06-23 20:00,1.05,1.07,0.95,0.86,1.12
2026-06-23 21:00,1.2,1.17,1.06,0.8,1.08
2026-06-23 22:00,1.2,1.16,0.87,0.91,0.98
2026-06-23 23:00,1.24,1.28,0.94,1.02,1.11
2026-06-24 00:00,1.24,1.07,0.9,0.96,1.24
2026-06-24 01:00,1.18,1.14,0.94,0.95,1.27
2026-06-24 02:00,1.07,1.22,0.97,0.85,1.14
2026-06-24 03:00,1.15,1.23,0.97,0.86,1.17
2026-06-24 04:00,1.17,1.21,1.11,1.04,1.07
2026-06-24 05:00,1.09,1.18,1.12,0.93,1.15
2026-06-24 06:00,1.1,1.19,1.13,0.94,1.13
2026-06-24 07:00,1.09,1.14,1.1,0.95,1.14
2026-06-24 08:00,1.09,1.04,1.11,1.01,1.05
2026-06-24 09:00,1.01,1.05,1.08,1.03,1.05
2026-06-24 10:00,1.0,1.23,1.08,0.98,0.85
2026-06-24 11:00,0.95,1.09,1.08,0.95,0.96
2026-06-24 12:00,1.06,1.01,0.91,1.08,0.95
2026-06-24 13:00,1.1,0.93,0.85,1.06,1.0
2026-06-24 14:00,1.07,0.95,0.92,0.92,1.11
2026-06-24 15:00,1.05,1.04,0.96,1.0,1.06
2026-06-24 16:00,1.13,1.02,1.01,0.93,0.97
2026-06-24 17:00,1.14,1.01,0.92,0.87,0.84
2026-06-24 18:00,1.12,1.06,0.95,0.84,1.04
2026-06-24 19:00,1.19,1.02,1.01,1.01,1.02
2026-06-24 20:00,1.19,0.96,0.87,0.88,0.99
2026-06-24 21:00,1.18,0.98,0.86,0.9,1.06
2026-06-24 22:00,1.16,0.99,1.05,0.95,1.02
2026-06-24 23:00,1.06,1.05,1.13,0.91,0.99
2026-06-25 00:00,0.92,1.06,1.15,0.94,1.01
2026-06-25 01:00,1.09,0.95,1.08,0.88,1.08
2026-06-25 02:00,0.98,0.95,1.06,0.88,0.99
2026-06-25 03:00,0.88,0.94,1.08,0.92,1.0
2026-06-25 04:00,0.95,1.11,1.05,1.08,0.97
2026-06-25 05:00,1.05,1.16,0.93,1.01,1.01
2026-06-25 06:00,0.92,1.14,0.99,1.08,0.98
2026-06-25 07:00,0.8,1.21,1.02,0.91,0.95
2026-06-25 08:00,0.89,1.23,1.04,0.87,1.02
2026-06-25 09:00,1.0,1.27,1.09,0.95,1.09
2026-06-25 10:00,1.04,1.2,1.06,0.77,1.03
2026-06-25 11:00,1.06,1.21,1.05,0.91,1.07
2026-06-25 12:00,1.02,1.33,0.98,0.88,1.03
2026-06-25 13:00,1.15,1.26,1.1,0.98,1.06
2026-06-25 14:00,1.15,1.21,1.0,0.92,1.06
2026-06-25 15:00,1.18,1.19,1.05,0.97,1.13
2026-06-25 16:00,1.13,1.13,0.96,0.99,1.03
2026-06-25 17:00,1.04,1.0,1.0,1.06,1.07
2026-06-25 18:00,1.02,0.95,1.04,0.98,1.11
2026-06-25 19:00,1.0,1.0,0.92,0.99,1.12
2026-06-25 20:00,1.08,0.94,1.04,0.92,1.14
2026-06-25 21:00,1.05,1.06,1.0,0.95,1.02
2026-06-25 22:00,1.15,1.18,0.93,0.93,1.05
2026-06-25 23:00,1.1,1.13,0.87,0.93,0.99
2026-06-26 00:00,1.08,1.15,0.94,0.87,0.99
2026-06-26 01:00,1.05,1.26,0.98,0.9,1.03
2026-06-26 02:00,1.03,1.29,0.94,0.92,1.0
2026-06-26 03:00,0.96,1.3,0.95,0.95,1.02
2026-06-26 04:00,0.87,1.19,1.05,0.98,0.96
2026-06-26 05:00,0.82,1.16,0.98,0.84,1.07
2026-06-26 06:00,0.87,1.07,0.94,1.05,1.06
2026-06-26 07:00,0.86,1.13,0.99,1.01,0.93
2026-06-26 08:00,0.89,1.22,1.01,1.03,1.05
2026-06-26 09:00,0.92,1.16,0.94,1.03,0.99
2026-06-26 10:00,0.89,1.14,0.94,0.94,0.97
2026-06-26 11:00,0.91,1.17,0.92,0.97,1.18
2026-06-26 12:00,0.9,1.25,0.92,0.99,1.28
2026-06-26 13:00,1.0,1.2,0.82,0.88,1.28
2026-06-26 14:00,1.01,1.21,0.84,0.79,1.2
2026-06-26 15:00,1.02,1.33,0.87,0.75,1.2
2026-06-26 16:00,0.98,1.31,1.04,0.73,1.04
2026-06-26 17:00,0.99,1.31,1.05,0.71,1.11
2026-06-26 18:00,0.96,1.17,1.02,0.68,1.17
2026-06-26 19:00,1.12,1.18,1.04,0.76,1.13
2026-06-26 20:00,1.21,1.11,0.99,0.82,1.19
2026-06-26 21:00,1.11,1.06,1.0,0.81,1.15
2026-06-26 22:00,1.07,1.12,0.99,0.95,1.04
2026-06-26 23:00,1.07,1.18,0.96,0.98,1.15
2026-06-27 00:00,1.11,1.2,0.96,1.05,1.09
2026-06-27 01:00,1.07,1.32,1.03,1.14,1.04
2026-06-27 02:00,0.92,1.28,0.83,1.05,0.95
2026-06-27 03:00,0.98,1.25,0.94,1.16,0.98
2026-06-27 04:00,0.87,1.29,0.89,1.07,1.16
2026-06-27 05:00,0.91,1.34,0.89,1.11,1.28
2026-06-27 06:00,0.98,1.35,0.9,1.03,1.22
2026-06-27 07:00,0.95,1.27,0.9,0.94,1.19
2026-06-27 08:00,0.93,1.19,0.83,0.92,1.12
2026-06-27 09:00,1.02,1.14,0.97,0.93,1.11
2026-06-27 10:00,0.93,1.1,1.02,0.98,1.12
2026-06-27 11:00,0.9,1.22,0.97,0.96,1.15
2026-06-27 12:00,0.94,1.13,0.94,1.05,1.12
2026-06-27 13:00,0.93,1.11,1.14,0.98,1.01
2026-06-27 14:00,0.91,1.07,1.09,1.03,1.18
2026-06-27 15:00,0.96,1.11,1.06,1.03,1.11
2026-06-27 16:00,0.96,1.13,0.97,1.13,1.28
2026-06-27 17:00,1.01,1.12,0.92,1.1,1.28
2026-06-27 18:00,0.98,1.12,0.86,1.12,1.19
2026-06-27 19:00,0.99,1.07,0.94,1.03,1.2
2026-06-27 20:00,0.98,1.11,1.05,0.95,1.2
2026-06-27 21:00,1.04,1.22,1.08,0.91,1.05
2026-06-27 22:00,0.89,1.25,1.16,0.9,1.08
2026-06-27 23:00,0.9,1.24,1.12,0.84,1.15
2026-06-28 00:00,0.89,1.12,0.94,0.87,1.12
2026-06-28 01:00,0.86,1.2,1.02,0.84,1.05
2026-06-28 02:00,0.94,1.31,1.09,0.89,1.03
2026-06-28 03:00,0.98,1.37,1.06,0.88,1.05
2026-06-28 04:00,1.06,1.35,1.01,0.98,1.09
2026-06-28 05:00,0.99,1.36,0.98,0.98,1.06
2026-06-28 06:00,0.95,1.35,0.95,0.84,1.15
2026-06-28 07:00,0.91,1.28,0.96,0.8,1.19
2026-06-28 08:00,0.97,1.22,0.89,0.69,1.14
2026-06-28 09:00,1.03,1.16,0.88,0.82,1.08
2026-06-28 10:00,1.1,1.08,0.98,0.89,1.08
2026-06-28 11:00,1.13,1.11,0.93,0.87,1.15
2026-06-28 12:00,1.09,1.21,0.91,0.88,1.11
2026-06-28 13:00,1.03,1.2,1.1,0.72,1.1
2026-06-28 14:00,1.0,1.18,1.13,0.77,1.16
2026-06-28 15:00,1.06,1.14,1.05,0.89,0.99
2026-06-28 16:00,0.94,1.13,1.0,0.98,1.04
2026-06-28 17:00,0.97,1.03,1.03,0.98,1.07
2026-06-28 18:00,1.03,0.98,1.05,1.05,1.15
2026-06-28 19:00,1.02,1.02,1.02,1.08,1.12
2026-06-28 20:00,0.98,1.22,1.01,0.99,1.08
2026-06-28 21:00,1.15,1.24,1.0,0.92,1.11
2026-06-28 22:00,1.13,1.1,1.02,0.94,1.05
2026-06-28 23:00,1.07,1.15,1.03,0.92,1.07
2026-06-29 00:00,1.04,1.23,0.98,0.88,1.08
2026-06-29 01:00,1.05,1.14,1.05,0.92,1.07
2026-06-29 02:00,1.07,1.21,1.1,0.82,1.07
2026-06-29 03:00,1.07,1.17,1.03,0.81,1.08
2026-06-29 04:00,1.08,1.15,0.98,0.87,1.18
2026-06-29 05:00,1.02,1.13,1.02,0.92,1.04
2026-06-29 06:00,1.05,1.13,1.07,0.98,1.08
2026-06-29 07:00,1.04,1.26,1.02,0.94,1.09
2026-06-29 08:00,1.1,1.16,0.99,0.84,1.19
2026-06-29 09:00,1.1,1.11,1.03,1.06,1.11
2026-06-29 10:00,1.09,1.03,1.03,1.07,1.01
2026-06-29 11:00,1.03,1.08,1.01,1.08,1.12
2026-06-29 12:00,1.01,0.93,0.89,0.96,1.11
2026-06-29 13:00,1.09,1.03,0.92,1.03,1.12
2026-06-29 14:00,0.97,1.12,0.89,1.13,1.1
2026-06-29 15:00,0.99,1.17,0.88,1.19,0.99
2026-06-29 16:00,0.93,1.13,0.85,1.16,1.05
2026-06-29 17:00,0.8,1.13,0.92,1.02,1.02
2026-06-29 18:00,0.8,1.11,1.01,0.94,0.98
2026-06-29 19:00,0.93,1.16,0.95,0.76,0.95
2026-06-29 20:00,0.88,1.1,1.01,0.8,1.06
2026-06-29 21:00,0.85,1.26,0.89,0.8,1.04
2026-06-29 22:00,1.03,1.24,0.92,0.85,1.22
2026-06-29 23:00,0.92,1.22,0.97,0.73,1.17
2026-06-30 00:00,1.04,1.13,0.87,0.81,1.12
2026-06-30 01:00,1.05,1.19,1.0,0.97,1.02
2026-06-30 02:00,0.94,1.14,1.09,0.84,1.03
2026-06-30 03:00,1.01,1.09,1.1,0.92,1.09
2026-06-30 04:00,0.95,1.11,0.96,0.92,1.09
2026-06-30 05:00,0.94,1.13,1.04,0.88,0.99
2026-06-30 06:00,1.03,1.13,1.03,0.93,1.07
2026-06-30 07:00,1.0,1.12,0.97,1.07,1.07
2026-06-30 08:00,0.86,1.09,0.88,1.0,1.11
2026-06-30 09:00,0.82,1.11,0.83,0.94,1.13
2026-06-30 10:00,0.97,1.06,0.91,0.89,1.22
2026-06-30 11:00,0.94,1.01,1.02,0.94,1.29
2026-06-30 12:00,0.91,0.97,0.96,0.87,1.36
2026-06-30 13:00,1.02,1.09,1.01,0.85,1.4
2026-06-30 14:00,0.91,1.12,1.03,0.79,1.27
2026-06-30 15:00,0.99,1.13,0.92,0.88,1.28
2026-06-30 16:00,1.03,1.21,0.99,0.88,1.42
2026-06-30 17:00,1.05,1.24,1.02,0.89,1.32
2026-06-30 18:00,1.11,1.19,0.99,0.88,1.3
2026-06-30 19:00,1.09,1.22,1.0,0.87,1.31
2026-06-30 20:00,1.02,1.19,1.04,0.79,1.33
2026-06-30 21:00,1.04,1.18,1.04,0.84,1.25
2026-06-30 22:00,0.98,1.19,1.12,0.9,1.16
2026-06-30 23:00,0.94,1.18,1.11,0.88,1.19
2026-07-01 00:00,0.93,1.21,1.12,0.92,1.2
2026-07-01 01:00,0.86,1.2,1.13,1.1,1.21
2026-07-01 02:00,0.94,1.25,1.02,1.03,1.25
2026-07-01 03:00,1.04,1.3,1.05,1.02,1.3
2026-07-01 04:00,0.87,1.29,0.9,0.98,1.28
2026-07-01 05:00,0.91,1.31,0.79,0.9,1.31
2026-07-01 06:00,0.81,1.33,0.86,0.96,1.33
2026-07-01 07:00,0.92,1.16,0.82,0.97,1.33
2026-07-01 08:00,0.91,1.18,0.8,0.93,1.28
2026-07-01 09:00,0.91,1.16,0.8,0.96,1.16
2026-07-01 10:00,0.9,1.25,0.99,0.95,1.14
2026-07-01 11:00,1.02,1.28,0.98,0.81,1.1
2026-07-01 12:00,1.04,1.37,0.97,0.82,0.97
2026-07-01 13:00,0.94,1.42,1.03,0.75,1.05
2026-07-01 14:00,0.98,1.47,1.03,0.9,1.06
2026-07-01 15:00,1.01,1.44,1.05,0.89,1.14
2026-07-01 16:00,1.09,1.33,0.93,0.82,1.09
2026-07-01 17:00,1.17,1.27,0.91,0.76,1.09
2026-07-01 18:00,1.18,1.21,0.95,0.77,1.04
2026-07-01 19:00,1.03,1.22,0.99,0.59,1.04
2026-07-01 20:00,1.13,1.19,0.92,0.66,1.0
2026-07-01 21:00,1.07,1.27,1.05,0.65,1.01
2026-07-01 22:00,1.16,1.3,1.1,0.82,1.01
2026-07-01 23:00,1.24,1.26,1.04,0.92,1.11
2026-07-02 00:00,1.12,1.14,0.94,0.9,1.12
2026-07-02 01:00,1.15,1.17,1.0,0.88,0.98
2026-07-02 02:00,1.12,1.26,1.01,0.93,1.05
2026-07-02 03:00,1.18,1.16,0.9,0.85,1.1
2026-07-02 04:00,1.17,1.34,0.95,0.78,1.11
2026-07-02 05:00,1.1,1.33,0.95,0.8,1.15
2026-07-02 06:00,0.96,1.26,1.01,0.87,1.1
2026-07-02 07:00,0.94,1.29,1.02,0.96,1.2
2026-07-02 08:00,0.97,1.35,0.94,0.98,1.17
2026-07-02 09:00,1.01,1.35,0.85,1.0,1.23
2026-07-02 10:00,1.14,1.3,0.87,0.86,1.26
2026-07-02 11:00,1.0,1.19,0.81,0.84,1.33
2026-07-02 12:00,0.95,1.22,0.84,0.9,1.25
2026-07-02 13:00,0.99,1.13,0.87,0.92,1.3
2026-07-02 14:00,1.09,1.14,1.02,0.97,1.34
2026-07-02 15:00,0.96,1.08,1.13,1.01,1.13
2026-07-02 16:00,0.88,1.06,1.09,1.0,1.14
2026-07-02 17:00,0.94,1.07,1.01,1.04,1.2
2026-07-02 18:00,1.02,1.21,0.99,0.94,1.16
2026-07-02 19:00,0.98,1.32,1.01,0.86,1.21
2026-07-02 20:00,0.92,1.22,0.95,0.8,1.09
2026-07-02 21:00,0.95,1.17,1.04,0.61,1.06
2026-07-02 22:00,1.14,1.14,1.0,0.65,1.05
2026-07-02 23:00,1.24,1.12,0.91,0.65,1.0
2026-07-03 00:00,1.2,1.1,0.88,0.75,1.0
2026-07-03 01:00,1.07,1.13,0.92,0.78,1.02
2026-07-03 02:00,1.14,1.2,0.99,0.81,1.14
2026-07-03 03:00,1.03,1.14,1.07,0.79,1.11
2026-07-03 04:00,1.08,1.17,1.01,0.85,0.99
2026-07-03 05:00,1.11,1.14,1.03,0.9,1.07
2026-07-03 06:00,1.11,1.09,1.0,0.94,1.12
2026-07-03 07:00,1.06,1.22,1.01,0.99,1.21
2026-07-03 08:00,0.92,1.22,1.06,0.84,1.12
2026-07-03 09:00,0.88,1.12,1.15,0.9,1.15
2026-07-03 10:00,0.86,1.12,1.09,0.89,1.18
2026-07-03 11:00,0.91,1.15,1.09,0.83,1.23
2026-07-03 12:00,0.84,1.18,1.03,0.86,1.15
2026-07-03 13:00,1.0,1.22,0.93,0.83,1.0
2026-07-03 14:00,0.97,1.19,0.91,0.86,1.05
2026-07-03 15:00,1.01,1.04,0.84,0.93,1.01
2026-07-03 16:00,1.0,1.14,0.91,1.07,1.09
2026-07-03 17:00,1.04,1.19,0.99,1.02,1.06
2026-07-03 18:00,1.11,1.21,0.91,1.02,1.02
2026-07-03 19:00,1.0,1.19,0.87,0.83,1.13
2026-07-03 20:00,0.97,1.13,0.96,0.79,1.17
2026-07-03 21:00,1.09,1.24,0.98,0.8,1.16
2026-07-03 22:00,0.89,1.2,0.98,0.8,1.1
2026-07-03 23:00,0.89,1.17,1.07,0.8,1.02
2026-07-04 00:00,0.9,1.11,1.09,0.73,1.03
2026-07-04 01:00,0.83,0.98,1.09,0.81,1.05
2026-07-04 02:00,0.93,0.9,1.04,0.79,1.15
2026-07-04 03:00,0.9,0.86,1.0,0.84,1.1
2026-07-04 04:00,0.96,1.09,0.93,0.86,1.08
2026-07-04 05:00,0.91,1.11,0.82,0.9,1.08
2026-07-04 06:00,0.88,1.08,0.83,0.86,1.14
2026-07-04 07:00,0.9,1.26,0.77,0.94,1.27
2026-07-04 08:00,1.03,1.21,0.86,0.93,1.19
2026-07-04 09:00,1.04,1.17,0.84,0.91,1.15
2026-07-04 10:00,0.97,1.2,0.82,0.89,1.25
2026-07-04 11:00,1.06,1.35,0.79,0.86,1.22
2026-07-04 12:00,1.03,1.31,0.9,0.85,1.15
2026-07-04 13:00,1.01,1.29,1.03,0.9,1.18
2026-07-04 14:00,1.13,1.19,1.09,0.91,1.16
2026-07-04 15:00,1.08,1.2,1.04,0.94,1.13
2026-07-04 16:00,0.97,1.11,1.03,0.92,1.15
2026-07-04 17:00,0.97,1.12,1.01,0.96,1.06
2026-07-04 18:00,0.98,1.2,1.08,0.9,1.07
2026-07-04 19:00,1.01,1.26,1.11,0.89,1.13
2026-07-04 20:00,1.0,1.23,1.11,0.89,1.09
2026-07-04 21:00,0.88,1.21,1.1,0.87,1.03
2026-07-04 22:00,0.94,1.22,1.09,0.94,1.1
2026-07-04 23:00,0.87,1.21,0.95,0.91,1.14
2026-07-05 00:00,0.94,1.22,0.85,1.01,1.14
2026-07-05 01:00,1.01,1.32,0.99,0.93,1.11
2026-07-05 02:00,1.02,1.3,1.08,0.87,1.18
2026-07-05 03:00,1.11,1.29,0.98,0.81,1.23
2026-07-05 04:00,1.1,1.26,0.9,0.69,1.23
2026-07-05 05:00,1.14,1.16,0.91,0.78,1.27
2026-07-05 06:00,1.15,1.07,0.9,0.81,1.14
2026-07-05 07:00,1.1,1.14,0.93,0.88,1.15
2026-07-05 08:00,1.01,1.17,0.85,0.86,1.25
2026-07-05 09:00,0.99,1.12,0.82,0.86,1.27
2026-07-05 10:00,1.07,1.09,0.86,0.85,1.22
2026-07-05 11:00,1.05,1.11,0.9,0.93,1.18
2026-07-05 12:00,1.1,1.05,0.88,0.98,1.16
2026-07-05 13:00,1.13,1.07,0.94,0.93,1.18
2026-07-05 14:00,1.03,1.24,0.97,0.86,1.26
2026-07-05 15:00,1.07,1.23,0.96,0.96,1.33
2026-07-05 16:00,1.04,1.19,1.0,1.0,1.27
2026-07-05 17:00,0.93,1.17,0.95,1.02,1.22
2026-07-05 18:00,0.92,1.19,1.03,0.99,1.18
2026-07-05 19:00,0.91,1.13,1.05,0.98,1.24
2026-07-05 20:00,0.89,1.13,1.01,1.0,1.16
2026-07-05 21:00,0.94,1.14,0.97,1.09,1.11
