timestamp,GR2_VIB,FBD1_VIB,TP4_VIB,CT3_VIB,BL6_VIB
2026-06-17 04:00,0.86,0.86,0.76,1.13,0.95
2026-06-17 05:00,0.8,0.88,0.78,1.16,0.98
2026-06-17 06:00,0.84,0.87,0.78,1.09,0.93
2026-06-17 07:00,0.8,0.85,0.76,1.07,0.89
2026-06-17 08:00,0.74,0.85,0.76,1.0,0.79
2026-06-17 09:00,0.73,0.94,0.81,1.03,0.85
2026-06-17 10:00,0.76,1.02,0.73,0.96,0.75
2026-06-17 11:00,0.71,1.0,0.78,1.04,0.79
2026-06-17 12:00,0.78,0.94,0.75,1.01,0.91
2026-06-17 13:00,0.73,0.83,0.75,0.98,0.91
2026-06-17 14:00,0.74,0.84,0.84,0.98,0.81
2026-06-17 15:00,0.76,0.87,0.84,0.91,0.88
2026-06-17 16:00,0.71,0.84,0.77,0.95,0.87
2026-06-17 17:00,0.78,0.78,0.74,0.91,0.9
2026-06-17 18:00,0.8,0.82,0.75,0.99,0.83
2026-06-17 19:00,0.81,0.76,0.65,1.12,0.77
2026-06-17 20:00,0.86,0.69,0.6,1.12,0.73
2026-06-17 21:00,0.85,0.76,0.59,1.09,0.81
2026-06-17 22:00,0.91,0.79,0.7,1.04,0.85
2026-06-17 23:00,0.86,0.88,0.8,1.1,0.79
2026-06-18 00:00,0.86,0.93,0.89,1.11,0.76
2026-06-18 01:00,0.88,0.91,0.9,1.08,0.72
2026-06-18 02:00,0.93,0.93,0.8,1.07,0.76
2026-06-18 03:00,0.79,0.96,0.75,1.11,0.8
2026-06-18 04:00,0.72,0.98,0.8,1.09,0.81
2026-06-18 05:00,0.73,0.92,0.8,1.02,0.87
2026-06-18 06:00,0.78,0.97,0.7,1.03,0.75
2026-06-18 07:00,0.68,0.81,0.77,0.98,0.84
2026-06-18 08:00,0.68,0.81,0.77,1.0,0.99
2026-06-18 09:00,0.77,0.82,0.79,1.07,0.88
2026-06-18 10:00,0.81,0.92,0.76,1.04,0.87
2026-06-18 11:00,0.8,1.07,0.75,1.07,0.92
2026-06-18 12:00,0.78,0.95,0.79,1.13,0.82
2026-06-18 13:00,0.81,0.97,0.76,1.16,0.87
2026-06-18 14:00,0.78,0.95,0.86,1.08,0.89
2026-06-18 15:00,0.78,0.86,0.95,1.06,0.88
2026-06-18 16:00,0.85,0.83,0.91,1.15,1.05
2026-06-18 17:00,0.9,0.83,0.88,1.19,0.97
2026-06-18 18:00,0.87,0.88,0.92,1.13,0.94
2026-06-18 19:00,0.9,0.94,0.83,1.15,0.85
2026-06-18 20:00,0.89,0.98,0.86,1.15,0.78
2026-06-18 21:00,0.87,1.0,0.97,1.12,0.91
2026-06-18 22:00,0.92,0.98,0.97,1.05,0.9
2026-06-18 23:00,0.82,0.9,1.01,1.09,0.93
2026-06-19 00:00,0.83,0.92,0.9,1.03,0.86
2026-06-19 01:00,0.81,0.96,0.82,1.01,0.8
2026-06-19 02:00,0.96,0.97,0.91,1.03,0.79
2026-06-19 03:00,0.97,1.02,0.86,0.97,0.72
2026-06-19 04:00,0.95,1.03,0.9,1.05,0.73
2026-06-19 05:00,1.01,1.07,0.85,0.96,0.86
2026-06-19 06:00,1.06,0.97,0.85,1.02,0.9
2026-06-19 07:00,1.04,0.93,0.84,1.11,0.93
2026-06-19 08:00,0.91,1.03,0.72,1.09,0.88
2026-06-19 09:00,0.89,1.0,0.7,0.99,0.84
2026-06-19 10:00,0.85,0.97,0.72,1.0,0.89
2026-06-19 11:00,0.87,0.94,0.81,1.05,0.88
2026-06-19 12:00,0.8,0.97,0.77,1.02,0.88
2026-06-19 13:00,0.82,1.04,0.76,0.96,0.84
2026-06-19 14:00,0.81,0.93,0.82,0.93,0.83
2026-06-19 15:00,0.83,1.01,0.82,0.93,0.88
2026-06-19 16:00,0.79,0.98,0.76,0.92,0.86
2026-06-19 17:00,0.7,0.92,0.8,1.0,0.82
2026-06-19 18:00,0.84,0.85,0.73,0.97,0.95
2026-06-19 19:00,0.83,0.86,0.7,0.96,0.89
2026-06-19 20:00,0.85,0.85,0.78,0.88,0.87
2026-06-19 21:00,0.76,0.86,0.76,0.95,0.84
2026-06-19 22:00,0.77,0.92,0.76,0.87,0.89
2026-06-19 23:00,0.71,0.94,0.78,0.86,0.82
2026-06-20 00:00,0.89,0.9,0.79,0.95,0.84
2026-06-20 01:00,0.79,0.88,0.79,0.91,0.86
2026-06-20 02:00,0.72,0.92,0.87,0.97,0.9
2026-06-20 03:00,0.7,0.93,0.89,1.04,0.87
2026-06-20 04:00,0.79,0.92,0.89,1.09,0.98
2026-06-20 05:00,0.78,0.99,0.89,1.13,0.95
2026-06-20 06:00,0.77,0.96,0.83,1.18,1.01
2026-06-20 07:00,0.79,0.89,0.79,1.25,0.95
2026-06-20 08:00,0.85,0.95,0.74,1.17,0.92
2026-06-20 09:00,0.88,0.81,0.75,1.18,0.88
2026-06-20 10:00,0.93,0.84,0.82,1.18,0.93
2026-06-20 11:00,0.92,0.86,0.71,1.08,0.89
2026-06-20 12:00,0.79,0.87,0.86,1.05,0.81
2026-06-20 13:00,0.77,0.88,0.89,0.99,0.82
2026-06-20 14:00,0.77,0.78,0.83,1.06,0.85
2026-06-20 15:00,0.77,0.78,0.8,1.04,0.8
2026-06-20 16:00,0.75,0.87,0.76,1.11,0.76
2026-06-20 17:00,0.71,0.84,0.67,1.09,0.76
2026-06-20 18:00,0.75,0.82,0.7,0.99,0.84
2026-06-20 19:00,0.85,0.79,0.64,0.99,0.82
2026-06-20 20:00,0.91,0.83,0.63,0.92,0.9
2026-06-20 21:00,0.79,0.81,0.64,0.95,0.87
2026-06-20 22:00,0.81,0.85,0.66,0.92,0.97
2026-06-20 23:00,0.84,0.81,0.74,0.95,0.94
2026-06-21 00:00,0.77,0.76,0.65,0.96,0.98
2026-06-21 01:00,0.87,0.8,0.73,0.91,0.89
2026-06-21 02:00,0.8,0.76,0.8,0.98,0.85
2026-06-21 03:00,0.8,0.84,0.75,1.02,0.82
2026-06-21 04:00,0.8,0.87,0.73,0.96,0.81
2026-06-21 05:00,0.78,1.0,0.72,0.96,0.85
2026-06-21 06:00,0.77,1.01,0.74,0.96,0.94
2026-06-21 07:00,0.8,0.87,0.8,1.06,0.88
2026-06-21 08:00,0.84,0.84,0.72,1.12,0.8
2026-06-21 09:00,0.86,0.91,0.74,1.09,0.8
2026-06-21 10:00,0.81,0.94,0.71,1.07,0.85
2026-06-21 11:00,0.76,0.87,0.67,1.04,0.91
2026-06-21 12:00,0.71,0.88,0.61,1.03,0.88
2026-06-21 13:00,0.72,0.84,0.64,0.99,0.85
2026-06-21 14:00,0.7,0.91,0.64,0.97,0.79
2026-06-21 15:00,0.58,1.0,0.71,1.01,0.8
2026-06-21 16:00,0.69,0.93,0.65,0.93,0.84
2026-06-21 17:00,0.64,0.9,0.7,0.87,0.73
2026-06-21 18:00,0.75,0.93,0.76,0.99,0.79
2026-06-21 19:00,0.72,1.01,0.79,1.03,0.78
2026-06-21 20:00,0.71,0.99,0.79,0.98,0.8
2026-06-21 21:00,0.7,0.97,0.83,1.01,0.81
2026-06-21 22:00,0.68,0.94,0.8,1.0,0.9
2026-06-21 23:00,0.76,0.95,0.77,1.0,0.88
2026-06-22 00:00,0.83,0.91,0.81,0.99,0.86
2026-06-22 01:00,0.82,0.97,0.8,0.95,0.88
2026-06-22 02:00,0.81,0.97,0.83,0.99,0.85
2026-06-22 03:00,0.83,1.02,0.76,0.96,0.9
2026-06-22 04:00,0.84,1.05,0.81,1.0,0.94
2026-06-22 05:00,0.85,1.06,0.79,0.98,0.88
2026-06-22 06:00,0.85,1.03,0.81,1.11,0.85
2026-06-22 07:00,0.89,0.98,0.72,1.06,0.86
2026-06-22 08:00,0.82,0.91,0.78,1.11,0.81
2026-06-22 09:00,0.82,0.87,0.73,1.04,0.84
2026-06-22 10:00,0.82,0.84,0.75,0.97,0.81
2026-06-22 11:00,0.84,0.92,0.69,0.96,0.99
2026-06-22 12:00,0.81,1.01,0.62,0.92,0.92
2026-06-22 13:00,0.76,0.96,0.58,0.93,0.88
2026-06-22 14:00,0.82,0.9,0.63,1.0,0.93
2026-06-22 15:00,0.82,0.92,0.67,0.93,0.9
2026-06-22 16:00,0.84,0.87,0.68,1.03,0.85
2026-06-22 17:00,0.78,0.93,0.68,1.04,0.94
2026-06-22 18:00,0.86,0.97,0.69,1.03,0.89
2026-06-22 19:00,0.86,0.93,0.77,1.03,0.8
2026-06-22 20:00,0.91,0.94,0.78,1.11,0.81
2026-06-22 21:00,0.92,0.93,0.77,1.11,0.86
2026-06-22 22:00,0.92,0.93,0.67,1.13,0.91
2026-06-22 23:00,0.87,1.03,0.71,1.19,0.92
2026-06-23 00:00,0.88,1.01,0.74,1.11,0.95
2026-06-23 01:00,0.8,0.96,0.73,1.03,0.96
2026-06-23 02:00,0.81,0.94,0.77,1.0,0.92
2026-06-23 03:00,0.87,0.98,0.79,1.04,0.91
2026-06-23 04:00,0.84,0.93,0.73,1.02,0.88
2026-06-23 05:00,0.87,0.83,0.79,1.07,0.86
2026-06-23 06:00,0.86,0.86,0.71,1.04,0.94
2026-06-23 07:00,0.84,0.82,0.8,1.07,0.95
2026-06-23 08:00,0.78,0.86,0.78,0.99,0.95
2026-06-23 09:00,0.83,0.87,0.8,0.97,0.93
2026-06-23 10:00,0.86,0.85,0.88,1.06,0.94
2026-06-23 11:00,0.77,0.77,0.86,1.08,1.02
2026-06-23 12:00,0.84,0.82,0.86,1.0,0.95
2026-06-23 13:00,0.74,0.82,0.8,1.04,1.0
2026-06-23 14:00,0.86,0.8,0.77,1.07,1.0
2026-06-23 15:00,0.87,0.78,0.83,0.91,0.97
2026-06-23 16:00,0.83,0.83,0.88,1.01,0.95
2026-06-23 17:00,0.78,0.87,0.84,1.03,0.89
2026-06-23 18:00,0.76,0.96,0.82,1.07,0.95
2026-06-23 19:00,0.83,0.98,0.86,1.06,1.06
2026-06-23 20:00,0.76,0.89,0.83,1.11,0.94
2026-06-23 21:00,0.75,0.88,0.84,1.07,0.89
2026-06-23 22:00,0.7,0.87,0.82,1.03,0.89
2026-06-23 23:00,0.65,0.8,0.84,1.04,0.85
2026-06-24 00:00,0.66,0.77,0.83,1.06,0.85
2026-06-24 01:00,0.77,0.89,0.73,1.08,0.92
2026-06-24 02:00,0.76,0.85,0.78,1.14,0.95
2026-06-24 03:00,0.78,0.8,0.76,1.02,0.96
2026-06-24 04:00,0.81,0.85,0.8,0.99,0.89
2026-06-24 05:00,0.82,0.83,0.72,1.14,0.87
2026-06-24 06:00,0.86,0.91,0.67,1.07,0.85
2026-06-24 07:00,0.9,0.98,0.74,0.94,0.85
2026-06-24 08:00,0.95,0.98,0.69,0.9,0.84
2026-06-24 09:00,0.92,0.97,0.78,0.98,0.83
2026-06-24 10:00,0.8,0.95,0.74,1.03,0.87
2026-06-24 11:00,0.83,0.81,0.76,1.06,0.83
2026-06-24 12:00,0.77,0.77,0.79,0.96,0.85
2026-06-24 13:00,0.7,0.85,0.76,0.98,0.9
2026-06-24 14:00,0.78,0.77,0.8,1.04,0.95
2026-06-24 15:00,0.88,0.81,0.71,1.03,0.93
2026-06-24 16:00,0.83,0.88,0.66,0.97,0.77
2026-06-24 17:00,0.77,0.9,0.78,1.01,0.75
2026-06-24 18:00,0.77,0.92,0.79,1.04,0.82
2026-06-24 19:00,0.84,0.89,0.8,1.08,0.82
2026-06-24 20:00,0.82,0.91,0.81,1.08,0.9
2026-06-24 21:00,0.83,0.91,0.84,1.1,0.86
2026-06-24 22:00,0.79,0.97,0.84,1.11,0.88
2026-06-24 23:00,0.78,0.95,0.76,1.08,0.89
2026-06-25 00:00,0.84,0.83,0.75,1.11,0.95
2026-06-25 01:00,0.85,0.93,0.81,1.07,1.0
2026-06-25 02:00,0.87,0.97,0.74,1.12,1.0
2026-06-25 03:00,0.82,0.97,0.71,1.08,0.9
2026-06-25 04:00,0.91,0.96,0.78,1.03,1.02
2026-06-25 05:00,0.99,0.85,0.8,0.97,0.9
2026-06-25 06:00,0.9,0.83,0.78,0.96,0.96
2026-06-25 07:00,0.91,0.83,0.8,0.98,0.93
2026-06-25 08:00,0.86,0.86,0.83,1.07,0.88
2026-06-25 09:00,0.93,0.86,0.86,1.01,0.92
2026-06-25 10:00,0.93,0.9,0.83,1.08,0.85
2026-06-25 11:00,0.87,0.84,0.7,1.14,0.88
2026-06-25 12:00,0.88,0.85,0.68,1.12,0.92
2026-06-25 13:00,0.85,0.86,0.66,1.03,0.96
2026-06-25 14:00,0.86,0.86,0.7,1.02,1.02
2026-06-25 15:00,0.77,0.83,0.57,1.03,0.94
2026-06-25 16:00,0.85,0.93,0.62,1.03,0.89
2026-06-25 17:00,0.91,0.9,0.69,1.03,0.88
2026-06-25 18:00,0.9,0.85,0.72,1.02,0.78
2026-06-25 19:00,0.87,0.76,0.69,0.96,0.82
2026-06-25 20:00,0.86,0.85,0.71,0.95,0.79
2026-06-25 21:00,0.8,0.91,0.83,0.96,0.73
2026-06-25 22:00,0.82,0.88,0.87,0.93,0.77
2026-06-25 23:00,0.76,0.96,0.82,0.97,0.83
2026-06-26 00:00,0.7,0.96,0.82,0.94,0.8
2026-06-26 01:00,0.77,0.95,0.81,0.92,0.82
2026-06-26 02:00,0.76,0.99,0.81,0.98,0.79
2026-06-26 03:00,0.84,0.98,0.86,1.05,0.82
2026-06-26 04:00,0.82,0.98,0.83,1.1,0.82
2026-06-26 05:00,0.94,0.95,0.86,1.07,0.9
2026-06-26 06:00,0.95,0.9,0.87,1.2,0.9
2026-06-26 07:00,0.87,0.86,0.86,1.1,0.88
2026-06-26 08:00,0.79,0.79,0.88,1.04,0.88
2026-06-26 09:00,0.74,0.85,0.89,1.01,0.97
2026-06-26 10:00,0.7,0.9,0.87,1.01,0.94
2026-06-26 11:00,0.78,0.98,0.86,1.07,0.82
2026-06-26 12:00,0.83,0.94,0.87,1.17,0.81
2026-06-26 13:00,0.86,1.0,0.89,1.04,0.84
2026-06-26 14:00,0.88,0.86,0.81,1.0,0.9
2026-06-26 15:00,0.91,0.89,0.89,0.97,0.73
2026-06-26 16:00,0.81,0.96,0.87,0.97,0.7
2026-06-26 17:00,0.82,0.95,0.92,0.94,0.71
2026-06-26 18:00,0.84,0.97,0.83,1.0,0.72
2026-06-26 19:00,0.84,0.94,0.88,0.91,0.8
2026-06-26 20:00,0.76,0.89,0.88,0.95,0.87
2026-06-26 21:00,0.87,0.83,0.96,0.92,0.86
2026-06-26 22:00,0.89,0.85,0.94,0.96,0.88
2026-06-26 23:00,0.86,0.95,0.85,0.95,0.93
2026-06-27 00:00,0.84,0.92,0.83,0.99,0.9
2026-06-27 01:00,0.81,0.94,0.84,0.96,0.87
2026-06-27 02:00,0.83,0.97,0.82,0.92,0.92
2026-06-27 03:00,0.86,0.97,0.82,0.99,0.86
2026-06-27 04:00,0.85,1.01,0.84,1.01,0.84
2026-06-27 05:00,0.87,0.91,0.86,1.17,0.93
2026-06-27 06:00,0.88,0.89,0.85,1.16,0.84
2026-06-27 07:00,0.82,0.94,0.86,1.13,0.85
2026-06-27 08:00,0.88,1.0,0.81,1.11,0.94
2026-06-27 09:00,0.88,1.0,0.79,1.04,1.02
2026-06-27 10:00,0.86,0.99,0.76,1.15,0.96
2026-06-27 11:00,0.79,0.98,0.78,1.11,0.85
2026-06-27 12:00,0.75,0.93,0.78,1.07,0.76
2026-06-27 13:00,0.73,0.96,0.82,1.08,0.81
2026-06-27 14:00,0.8,0.94,0.87,1.03,0.82
2026-06-27 15:00,0.77,0.86,0.87,1.08,0.74
2026-06-27 16:00,0.88,0.93,0.81,1.06,0.69
2026-06-27 17:00,0.94,0.98,0.79,0.95,0.73
2026-06-27 18:00,0.99,0.97,0.8,0.93,0.79
2026-06-27 19:00,0.97,0.77,0.82,0.97,0.8
2026-06-27 20:00,0.97,0.8,0.77,1.12,0.86
2026-06-27 21:00,0.93,0.8,0.8,1.11,0.92
2026-06-27 22:00,0.89,0.85,0.72,1.09,0.88
2026-06-27 23:00,0.84,0.99,0.68,1.0,0.89
2026-06-28 00:00,0.84,0.88,0.66,0.99,0.85
2026-06-28 01:00,0.86,0.93,0.63,0.98,0.86
2026-06-28 02:00,0.84,0.91,0.7,0.97,0.88
2026-06-28 03:00,0.77,0.88,0.72,0.93,0.83
2026-06-28 04:00,0.75,0.93,0.76,0.95,0.84
2026-06-28 05:00,0.81,0.95,0.75,1.03,0.84
2026-06-28 06:00,0.75,0.95,0.85,0.94,0.9
2026-06-28 07:00,0.89,0.86,0.88,1.05,0.9
2026-06-28 08:00,0.84,0.89,0.73,0.98,0.96
2026-06-28 09:00,0.81,0.83,0.85,1.04,0.87
2026-06-28 10:00,0.83,0.86,0.85,1.07,0.79
2026-06-28 11:00,0.85,0.75,0.92,1.05,0.76
2026-06-28 12:00,0.83,0.72,0.88,1.02,0.85
2026-06-28 13:00,0.75,0.75,0.82,1.05,0.84
2026-06-28 14:00,0.79,0.87,0.75,1.02,0.89
2026-06-28 15:00,0.8,0.83,0.76,0.95,0.96
2026-06-28 16:00,0.87,0.79,0.75,0.99,0.98
2026-06-28 17:00,0.94,0.83,0.82,1.05,0.97
2026-06-28 18:00,0.9,0.81,0.79,1.07,0.96
2026-06-28 19:00,0.92,0.85,0.83,1.05,1.01
2026-06-28 20:00,0.89,0.92,0.83,1.02,0.98
2026-06-28 21:00,0.79,0.94,0.76,1.02,0.96
2026-06-28 22:00,0.81,0.91,0.73,1.08,0.95
2026-06-28 23:00,0.77,0.91,0.68,1.05,0.94
2026-06-29 00:00,0.76,0.92,0.63,1.02,0.96
2026-06-29 01:00,0.7,0.85,0.59,1.05,0.91
2026-06-29 02:00,0.73,0.98,0.69,1.07,0.91
2026-06-29 03:00,0.77,1.02,0.74,1.16,0.92
2026-06-29 04:00,0.88,1.0,0.74,1.17,0.83
2026-06-29 05:00,0.8,1.02,0.74,1.14,0.8
2026-06-29 06:00,0.77,0.97,0.81,1.05,0.82
2026-06-29 07:00,0.79,0.92,0.89,0.98,0.92
2026-06-29 08:00,0.77,0.91,0.89,0.87,0.76
2026-06-29 09:00,0.7,0.96,0.86,1.02,0.84
2026-06-29 10:00,0.77,0.99,0.77,1.03,0.87
2026-06-29 11:00,0.88,0.97,0.81,1.04,0.92
2026-06-29 12:00,0.77,0.92,0.79,1.02,0.89
2026-06-29 13:00,0.81,0.89,0.73,1.0,0.88
2026-06-29 14:00,0.76,0.89,0.82,1.08,0.86
2026-06-29 15:00,0.74,0.84,0.78,1.16,0.84
2026-06-29 16:00,0.75,0.77,0.68,1.13,0.85
2026-06-29 17:00,0.73,0.8,0.73,1.09,0.87
2026-06-29 18:00,0.76,0.78,0.68,1.05,0.83
2026-06-29 19:00,0.76,0.74,0.81,1.01,0.82
2026-06-29 20:00,0.87,0.81,0.76,1.07,0.9
2026-06-29 21:00,0.93,0.8,0.8,1.09,0.85
2026-06-29 22:00,0.91,0.88,0.77,1.16,0.89
2026-06-29 23:00,0.9,0.93,0.84,1.03,0.89
2026-06-30 00:00,0.76,0.9,0.85,1.07,0.87
2026-06-30 01:00,0.79,0.84,0.84,0.97,0.91
2026-06-30 02:00,0.87,0.93,0.84,1.03,0.83
2026-06-30 03:00,0.78,0.91,0.82,1.05,0.9
2026-06-30 04:00,0.73,0.92,0.75,1.07,0.92
2026-06-30 05:00,0.75,0.84,0.85,1.05,0.9
2026-06-30 06:00,0.7,0.92,0.82,1.07,0.9
2026-06-30 07:00,0.63,0.93,0.85,1.13,0.91
2026-06-30 08:00,0.71,0.94,0.83,1.11,0.98
2026-06-30 09:00,0.69,0.88,0.79,0.99,0.97
2026-06-30 10:00,0.75,0.84,0.8,1.04,1.01
2026-06-30 11:00,0.81,0.87,0.78,1.15,1.0
2026-06-30 12:00,0.86,0.86,0.73,1.11,0.91
2026-06-30 13:00,0.84,0.9,0.7,1.01,0.91
2026-06-30 14:00,0.75,0.82,0.69,1.09,1.01
2026-06-30 15:00,0.79,0.81,0.74,1.07,1.04
2026-06-30 16:00,0.8,0.8,0.82,1.03,0.91
2026-06-30 17:00,0.76,0.82,0.82,1.0,1.0
2026-06-30 18:00,0.79,0.8,0.81,1.08,1.02
2026-06-30 19:00,0.84,0.76,0.76,1.16,0.81
2026-06-30 20:00,0.78,0.91,0.77,1.19,0.95
2026-06-30 21:00,0.79,0.93,0.84,1.09,0.94
2026-06-30 22:00,0.78,0.95,0.84,1.02,0.9
2026-06-30 23:00,0.91,0.88,0.8,0.99,0.82
2026-07-01 00:00,0.87,0.89,0.73,0.96,0.97
2026-07-01 01:00,0.88,0.83,0.61,0.97,0.95
2026-07-01 02:00,0.88,0.78,0.63,0.97,0.93
2026-07-01 03:00,0.94,0.84,0.74,1.0,0.95
2026-07-01 04:00,0.78,0.85,0.72,0.97,0.96
2026-07-01 05:00,0.79,0.88,0.81,1.04,0.89
2026-07-01 06:00,0.85,0.83,0.81,0.97,0.88
2026-07-01 07:00,0.91,0.89,0.8,0.95,0.87
2026-07-01 08:00,0.98,0.95,0.78,0.83,0.93
2026-07-01 09:00,0.93,0.85,0.79,0.92,0.83
2026-07-01 10:00,0.92,1.0,0.84,0.92,0.93
2026-07-01 11:00,0.93,0.98,0.89,0.85,0.98
2026-07-01 12:00,0.9,0.95,0.91,0.84,0.94
2026-07-01 13:00,0.85,0.8,0.87,0.96,0.95
2026-07-01 14:00,0.82,0.88,0.83,1.03,0.98
2026-07-01 15:00,0.86,0.9,0.77,1.01,1.03
2026-07-01 16:00,0.9,0.83,0.85,1.01,1.06
2026-07-01 17:00,0.9,0.87,0.83,0.99,1.0
2026-07-01 18:00,0.82,0.91,0.78,1.03,1.02
2026-07-01 19:00,0.81,0.98,0.87,0.98,1.06
2026-07-01 20:00,0.82,0.91,0.81,1.03,1.08
2026-07-01 21:00,0.83,0.97,0.8,1.04,1.0
2026-07-01 22:00,0.86,0.92,0.89,1.04,0.95
2026-07-01 23:00,0.86,0.95,0.81,1.13,1.07
2026-07-02 00:00,0.83,0.95,0.76,1.12,0.99
2026-07-02 01:00,0.86,0.98,0.78,1.07,0.97
2026-07-02 02:00,0.85,0.94,0.86,1.1,0.92
2026-07-02 03:00,0.81,1.01,0.83,1.13,0.93
2026-07-02 04:00,0.84,1.06,0.81,1.13,0.9
2026-07-02 05:00,0.83,1.03,0.82,1.19,0.85
2026-07-02 06:00,0.88,1.06,0.78,1.12,0.83
2026-07-02 07:00,0.86,0.97,0.69,1.11,0.87
2026-07-02 08:00,0.8,0.93,0.68,1.09,0.81
2026-07-02 09:00,0.82,0.87,0.69,1.16,0.75
2026-07-02 10:00,0.81,0.86,0.73,1.15,0.83
2026-07-02 11:00,0.82,0.82,0.78,1.08,0.84
2026-07-02 12:00,0.87,0.71,0.74,1.04,0.81
2026-07-02 13:00,0.9,0.75,0.76,1.08,0.9
2026-07-02 14:00,0.83,0.71,0.74,1.04,0.94
2026-07-02 15:00,0.83,0.71,0.75,0.97,0.84
2026-07-02 16:00,0.81,0.7,0.76,1.05,0.94
2026-07-02 17:00,0.76,0.68,0.78,1.04,0.97
2026-07-02 18:00,0.84,0.83,0.79,1.08,0.94
2026-07-02 19:00,0.87,0.96,0.87,1.13,0.91
2026-07-02 20:00,0.91,1.03,0.9,1.05,0.93
2026-07-02 21:00,0.9,1.06,0.84,1.1,0.79
2026-07-02 22:00,0.9,1.01,0.84,1.05,0.81
2026-07-02 23:00,0.95,0.92,0.87,1.09,0.85
2026-07-03 00:00,0.95,0.96,0.88,1.12,0.85
2026-07-03 01:00,0.84,1.0,0.88,1.13,0.89
2026-07-03 02:00,0.8,0.98,0.86,1.15,0.91
2026-07-03 03:00,0.84,0.95,0.87,1.11,0.91
2026-07-03 04:00,0.85,0.94,0.9,1.07,0.97
2026-07-03 05:00,0.89,0.88,0.86,1.05,0.92
2026-07-03 06:00,0.87,0.89,0.88,1.06,1.02
2026-07-03 07:00,0.83,0.87,0.81,1.1,0.91
2026-07-03 08:00,0.88,0.9,0.86,1.14,0.92
2026-07-03 09:00,0.91,0.93,0.78,1.06,0.86
2026-07-03 10:00,0.98,0.86,0.82,1.03,0.88
2026-07-03 11:00,0.95,0.91,0.79,1.09,0.86
2026-07-03 12:00,0.89,0.87,0.69,1.22,0.79
2026-07-03 13:00,0.75,0.92,0.64,1.19,0.87
2026-07-03 14:00,0.77,0.88,0.62,1.14,0.9
2026-07-03 15:00,0.91,0.79,0.72,1.11,0.82
2026-07-03 16:00,0.9,0.8,0.72,1.05,0.82
2026-07-03 17:00,0.95,0.95,0.72,0.97,0.95
2026-07-03 18:00,0.97,1.01,0.72,0.9,0.94
2026-07-03 19:00,0.99,0.99,0.67,0.91,0.75
2026-07-03 20:00,1.04,0.94,0.66,1.0,0.75
2026-07-03 21:00,1.03,0.98,0.78,1.12,0.76
2026-07-03 22:00,0.93,0.9,0.76,1.11,0.82
2026-07-03 23:00,0.95,0.9,0.73,1.04,0.81
2026-07-04 00:00,0.95,0.9,0.73,1.11,0.72
2026-07-04 01:00,0.87,0.94,0.78,1.16,0.77
2026-07-04 02:00,0.83,0.95,0.76,1.07,0.77
2026-07-04 03:00,0.9,0.93,0.8,1.05,0.84
2026-07-04 04:00,0.84,0.9,0.78,0.97,0.8
2026-07-04 05:00,0.94,0.99,0.77,1.07,0.9
2026-07-04 06:00,0.92,0.98,0.81,1.0,0.92
2026-07-04 07:00,0.96,0.95,0.82,1.1,0.94
2026-07-04 08:00,0.87,0.93,0.8,1.06,0.98
2026-07-04 09:00,0.82,0.99,0.82,1.02,0.89
2026-07-04 10:00,0.85,0.94,0.87,1.07,0.81
2026-07-04 11:00,0.77,0.93,0.77,1.05,0.9
2026-07-04 12:00,0.77,0.95,0.71,1.0,0.85
2026-07-04 13:00,0.81,0.94,0.72,0.93,0.8
2026-07-04 14:00,0.82,0.84,0.71,0.91,0.8
2026-07-04 15:00,0.86,0.88,0.76,0.95,0.84
2026-07-04 16:00,0.8,0.89,0.83,0.96,0.85
2026-07-04 17:00,0.78,0.92,0.76,0.94,0.8
2026-07-04 18:00,0.73,0.9,0.7,0.95,0.89
2026-07-04 19:00,0.69,0.9,0.72,0.98,0.8
2026-07-04 20:00,0.71,0.89,0.66,0.98,0.83
2026-07-04 21:00,0.75,0.94,0.7,1.0,0.81
2026-07-04 22:00,0.77,0.93,0.72,1.14,0.84
2026-07-04 23:00,0.7,0.91,0.71,1.12,0.83
2026-07-05 00:00,0.75,0.91,0.71,1.22,0.89
2026-07-05 01:00,0.73,0.95,0.68,1.16,0.93
2026-07-05 02:00,0.74,0.9,0.79,1.13,0.93
2026-07-05 03:00,0.83,0.94,0.75,1.09,0.9
2026-07-05 04:00,0.75,0.77,0.69,0.96,1.01
2026-07-05 05:00,0.77,0.78,0.66,0.95,1.02
2026-07-05 06:00,0.74,0.87,0.67,0.93,1.0
2026-07-05 07:00,0.75,0.83,0.71,0.97,0.97
2026-07-05 08:00,0.73,0.85,0.7,0.95,0.85
2026-07-05 09:00,0.74,0.95,0.69,1.09,0.86
2026-07-05 10:00,0.82,0.9,0.74,1.07,0.82
2026-07-05 11:00,0.85,0.83,0.75,1.07,0.93
2026-07-05 12:00,0.75,0.84,0.75,1.03,0.95
2026-07-05 13:00,0.77,0.84,0.75,0.98,0.94
2026-07-05 14:00,0.73,0.87,0.77,0.97,0.86
2026-07-05 15:00,0.77,0.85,0.73,0.96,0.87
2026-07-05 16:00,0.94,0.95,0.79,0.99,0.9
2026-07-05 17:00,0.85,0.93,0.81,1.0,0.86
2026-07-05 18:00,0.85,0.86,0.78,1.07,0.9
2026-07-05 19:00,0.82,0.89,0.68,1.03,0.91
2026-07-05 20:00,0.78,0.89,0.67,1.01,0.88
2026-07-05 21:00,0.84,0.78,0.7,0.97,0.98
